,id,title,description,published,length,view_count,like_count,comment_count,reactions,day_of_week,hour,month,year,Channel
52,TLX3dlpgdEk,SOFT vs CHIC DAY LOOK TUTORIAL ❤️- CHANG X SHISEIDO,"∞ PRODUCTS USED ∞

♥ Shiseido Aura Dew - Lunar 01
♥ Shiseido Aura Dew - Solar 02
♥ Shiseido ImperialLash MascaraInk Waterproof - Sumi Black 01
https://bit.ly/2C9Ols2
♥ Shiseido Crayon MicroLiner Ink - Black 01
♥ Shiseido Crayon MicroLiner Ink - Brown 02
♥ Shiseido Modern Matte Powder Lipstick - Expressive Deluxe Mini Set
♥ Shiseido Modern Matte Powder Lipstick - Exotic Red 516
♥ Shiseido InnerGlow CheekPowder/ Blush InnerGlow Powder - Twilight Hour 02
https://bit.ly/2Cc7Vng
♥ Shiseido Essentialist Eye Palette - Jizoh Street Reds 08
https://bit.ly/2reaPpz
♥ Shiseido VisionAiry Gel Lipstick - 203 Night Rose
https://bit.ly/2NgsXHI
♥ Shiseido VisionAiry Gel Lipstick - 209 Incense
https://bit.ly/2WGXe5E
♥ Shiseido Perfecting Stick Concealer - 22 Natural Light
♥ Shiseido Sheer Eye Zone Corrector - 104 Natural Ochre
♥ Shiseido Refining Makeup Primer
♥ Shiseido Synchro Skin White Cushion Compact - Neutral 3
https://bit.ly/2NgKSht
♥ Shiseido Future Solution LX - Total Radiance Loose Powder
♥ Shiseido Ultimune Power Infusing Concentrate
https://bit.ly/34ynTnQ
♥ Shiseido Treatment Softener Enriched
https://bit.ly/2rezRVx
♥ Shiseido NANAME FUDE Multi Eye Brush
♥ Shiseido YANE HAKE Precision Eye Brush
https://bit.ly/2rezRVx
♥ Shiseido MARU FUDE Multi Face Brush
♥ Shiseido Eyelash Curler

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is sponsored by Shiseido.",2018-11-15 12:30:00+00:00,7.5,211268,9140,441,9581,Thursday,12,11,2018,Changmakeup
53,FSIA1G5ShSU,OFÉLIA MODERN MATTE LIPSTICK COLLECTION ✨❤️,"Để xem thêm về BST này, các bạn có thể truy cập vào đường link ở dưới nhé. 

Tại Việt Nam:
www.ofelia.vn 
https://www.lazada.vn/shop/ofelia-viet-nam
https://tiki.vn/chuong-trinh/ofelia-chinh-hang?src=mega-menu

Tại nước ngoài:
www.ofeliacosmetics.com
---------

Special thanks to my lovely gang

Makeup: Phát Phát
Hair: Bình Viên
Cameraman: Hachi Đoàn
Assistant: Pé, Phương
Model is miii",2018-11-01 12:14:09+00:00,13.77,858561,31074,2015,33089,Thursday,12,11,2018,Changmakeup
54,_bB0pVWONYA,FALL MAKEUP 🍁🍂THU SANG RỒI~,"PRODUCTS USED:

♥ Belif Numero 10 Essence
https://en.koreadepart.com/item/1366360787/belif-numero-10-essence

♥ Too Faced Hangover Primer
https://go.magik.ly/ml/gd8a/

♥ NYX Color Correcting Concealer
https://go.magik.ly/ml/gd8b/

♥ Etude House Double Lasting Foundation - Sand 05
https://www.etudehouse.com/int/en/index.php/new-double-lasting-foundation-17-ad.html

♥ Tarte Shape Tape Concealer - Light Neutral
http://go.magik.ly/ml/aybz/

♥ Laura Mercier Secret Camouflage - SC02
https://go.magik.ly/ml/gd8c/

♥ Etude House Drawing Slim Eyebrow Pencil - 03 Light Brow

♥ Etude House Color My Brows Mascara 

♥ Bobbi Brown Long-wear Gel Eyeliner - Black Ink
https://go.magik.ly/ml/gebq/

♥Too Faced Gingerbread Spice Eye Shadow Palette
https://go.magik.ly/ml/gd86/

♥ Innisfree Skinny Microcara
https://shorten.asia/Wt72cFX5
♥ Urban Decay Beached Bronzer - Bronzed
https://go.magik.ly/ml/gebr/

♥ Laura Mercier Translucent Loose Setting Powder 
http://go.magik.ly/ml/aycl/

♥ BECCA Pressed Highlighter - Champagne Pop
https://go.magik.ly/ml/gd8d/

♥ Cezanne Natural Cheek - 04
https://shorten.asia/NVVFu26A
♥ A’pieu Pastel Blusher - CR04
https://shorten.asia/R8SDNBzh
♥ TheBalm The Manizer Sisters

♥ Memebox I’m Lip Crayon Velvet - 05
https://www.memebox.com/product/554392?list=More%20Deal%20List

♥ It’s Skin Lip Crush Matte - 17

♥ Maybelline Superstay Matte Ink - 70
https://go.magik.ly/ml/auyh/

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-10-17 12:56:44+00:00,7.22,411615,19746,1095,20841,Wednesday,12,10,2018,Changmakeup
55,7GbzNNNB26Q,"HEHE, CHANG ĐÂY 😄Chit Chat - update cuộc sống, mất tích?, đồ hay ho trong túi","Tình cờ upload video đúng ngày Trung Thu, chúc mọi người một ngày Trung Thu thật vui nhé! I miss you girls and guys :D

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-09-24 11:47:45+00:00,15.12,363978,20535,2498,23033,Monday,11,9,2018,Changmakeup
56,hANwL3gGC2A,OFÉLIA TOUCH OF ROSE COLLECTION ĐÃ TRỞ LẠI 🌹😍,"Full Collection launch chính thức vào:
• 19h00 ngày 29/6 tại Việt Nam: www.ofelia.vn
• 9am PST June 29 tại Mỹ và các nước khác: www.ofeliacosmetics.com 

-----------------------

Bạn có thể xem thêm hình ảnh về các sản phẩm của OF ÉLIA tại:
http://instagram.com/ofelia_vietnam
http://instagram.com/ofeliacosmetics
http://facebook.com/ofelia.vietnam",2018-06-29 11:32:34+00:00,20.97,1011377,34085,2553,36638,Friday,11,6,2018,Changmakeup
57,ByshwQuzVaU,7 CÂY SON CHÀO HÈ DƯỚI 259K ☀️💋😁,"Các bé sắp thi Đại Học hãy nghỉ giải lao ít phút lấy tinh thần để ôn thi tiếp các em nhé!! Các bé các bạn khác không phải thi, cùng xem video nào kikiiii 

--------------------

∞ PRODUCTS MENTIONED ∞

♥ It’s Skin Lip Crush Over-edge 09 Level With Me
♥ Mamonde Creamy Tint Squeeze Lip - 10 Retro Rose
♥ It’s Skin Lip Crush Matte - 09 Show Me What You Got
https://shorten.asia/f261pWYE
♥ Etude House Matte Chic Lip Lacquer - OR202 Too Much Orange
♥ A’pieu Color Lip Stain Gel Tint - CR02 Misty Day
https://shorten.asia/xhDPmvRy
♥ Mamonde Highlight Lip Tint - 09 Number Memory
https://shorten.asia/ssfm6Bfa
♥ Peripera Sugar Glow Tint - 02 Grapefruit Spirit 
https://shorten.asia/5Q2Vp2EQ
--------------------

∞ WHAT I'M WEARING ∞
♥ Top: Chin Chin Shop 
♥ Hat: Chin Chin Shop
♥ Eyes: Kabi Lens

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-05-29 13:23:32+00:00,7.2,1055774,33391,2604,35995,Tuesday,13,5,2018,Changmakeup
58,r44qoqz0ptE,[SWATCH + REVIEW] 3CE SOFT LIP LACQUER,"Pàm pà rammm, 3 chị em là 3 chị em 

--------------------

∞ PRODUCTS MENTIONED ∞

♥ 3CE Soft Lip Lacquer
http://stylenanda.com/product/list_3ce_main.html?cate_no=1784
--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-04-22 13:38:29+00:00,9.78,1665094,33498,1820,35318,Sunday,13,4,2018,Changmakeup
59,24xXG_M3FeQ,MAKEUP HAUL BỰ BỰ 🛍 CÙNG KHUI VỚI CHANG 😄,"Haul lần này có những món đồ hay ho gì đây, cùng unbox với mình nhé! 

--------------------

PRODUCTS MENTIONED

♥ April Skin Turn-up Color Treatment https://goo.gl/54Mmq8
♥ Tarte Shape Tape Concealer - http://go.magik.ly/ml/aybz/
♥ Peripera Cloud Ink Velvet - #3 goo.gl/Fv86eh
♥ NYX Bright Ultimate Shadow Palette  http://go.magik.ly/ml/aybg/
♥ Too Faced Born This Way Foundation http://go.magik.ly/ml/aych/
♥ Too Faced Hangover Replenishing Primer http://go.magik.ly/ml/6kj6/
♥ Too Faced Hangover Setting Spray http://go.magik.ly/ml/ayci/
♥ Laura Mercier Translucent Loose Setting Powder http://go.magik.ly/ml/aycl/
♥ Clinique Cheek Pop http://go.magik.ly/ml/ayco/
♥ Cover FX Custom Enhancer Drop Set
♥ Aritaum Brow Idol Mascara goo.gl/6y3tQk
♥ L’Oreal x Balmain Lipstick http://go.magik.ly/ml/ayct/
♥ Fenty Beauty Pro Filt’r Soft Matte Longwear Foundation http://go.magik.ly/ml/8d8x/ 
♥ Fenty Beauty Starlit Hyper-Glitz Lipstick http://go.magik.ly/ml/ayc2/
♥ NYX Love You So Mochi Palette http://go.magik.ly/ml/aybi/
♥ Morphe 24G Grand Glam Eyeshadow Palette http://go.magik.ly/ml/ayb1/ 
♥ ABH Amrezy Highlighter  http://go.magik.ly/ml/ayb5/
♥ Becca Ocean Jewels Highlighter Palette http://go.magik.ly/ml/ayb8/
♥ Dior Rouge Dior Liquid - 527 Reckless Matte http://go.magik.ly/ml/ayb9/
♥ Sephora Retractable Brow Pencil http://go.magik.ly/ml/aybk/
♥ Agatha Lipstick Case goo.gl/cKrH89
♥ Peripera Tint Water Gel  goo.gl/zn2egB
♥ Maybelline Super Matte Ink http://go.magik.ly/ml/auyh/
https://shorten.asia/kzNM5MTb
♥ YSL Rouge Pur Couture Lipstick 
♥ Holika Holika Eye Metal Glitter goo.gl/hZqJcj
♥ It’s Skin Lip Crush Matte goo.gl/Jhjr7N
♥ Labiotte Wine Foundation Stick goo.gl/zggE4r
♥ Labiotte Wine Lipstick Melting goo.gl/UbFzjY
♥ Labiotte Essence Slim Flit goo.gl/Sph9Xy
♥ ChupaChupsBeauty Lip Locker goo.gl/Lf15xn

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-04-14 13:00:00+00:00,30.83,807087,23562,1662,25224,Saturday,13,4,2018,Changmakeup
60,VpNDvS7A270,7 TÔNG SON NÂU GIÁ HỢP LÝ VÀ NGẦU NGẦU 😆💋 (WITH CC ENGSUB),"Bản tin son nâu xin phép được lên sóng ~

--------------------

∞ PRODUCTS MENTIONED ∞

♥ Colourpop Ultra Satin Lip - Tansy
https://colourpop.com/products/tansy

♥ NYX Soft Matte Lip Cream - Dubai
http://go.magik.ly/ml/auzp/

♥ Pony Effect #On Fleek

♥ Colourpop Lippie Stix - Pillow Talk

♥ Maybelline Super Matte Ink - 75 Fighter 9.49$
http://go.magik.ly/ml/auyh/
https://shorten.asia/X1eN4n3A

♥ NYX Lingerie - 23 After Hours 7$
http://go.magik.ly/ml/auyf/

♥ Milani Amore Matte - 19 Covet 9$
http://go.magik.ly/ml/auyb/

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-04-10 12:30:00+00:00,8.18,515074,22442,2026,24468,Tuesday,12,4,2018,Changmakeup
61,K7jcknnIbl0,Về drama gần đây của mình,,2018-03-30 13:20:20+00:00,30.7,816920,37145,6914,44059,Friday,13,3,2018,Changmakeup
62,cQoP-fY48gQ,7 MÀU SON ĐẤT CHO VALENTINE 2018 ❤️😘💋,"♥ Wet n Wild Mega Last Liquid Lipstick - Give Me Mocha
http://go.magik.ly/ml/9gfo/

♥ theBalm Long Lasting Liquid Lipstick - Sincere
http://go.magik.ly/ml/9gfr/

♥ Lime Crime Plushies - Butterscotch
http://go.magik.ly/ml/9gfs/

♥ Fenty Beauty Mattemoiselle - Spanked
http://go.magik.ly/ml/8orx/

♥ Colourpop Liquid Matte - Bumble’
http://go.magik.ly/ml/9gft/

♥ BBIA Series 3 - #12
http://testerkorea.com/Product/bbia-last-lipstick-red-series3

♥ OFELIA Touch Of Rose Liquid Matte - Silver Moon
http://ofelia.vn/silver-moon-p4137214.html

--------------------

∞ WHAT I'M WEARING ∞
♥ Top: 
♥ Eyes: Stella Contact Lens
♥  Máy uốn tóc NuMe Wand
http://go.magik.ly/ml/6ak6/

--------------------

∞ OTHER LINKS & DISCOUNT CODES ∞
♥ Hãng mỹ phẩm của Chang
http://www.ofelia.vn
http://www.ofeliacosmetics.com (nếu bạn ở nước ngoài)

♥ Get Cash Back with Ebates:
http://www.ebates.com/rf.do?referrerid=eSbPEoZJ5Yh0O%2BdbHEaflA%3D%3D&eeid=28187

♥ 20% Off your first purchase at Memebox USA:
http://share.memebox.com/x/WnEPli

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Blog: http://www.changmakeup.com
FB: http://www.facebook.com/changmakeup
Instagram: http://instagram.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-02-07 13:00:56+00:00,6.62,1055080,27449,1836,29285,Wednesday,13,2,2018,Changmakeup
63,DP11ayQK7qU,CÁC SẢN PHẨM MAKEUP YÊU THÍCH NHẤT 2017 ✨🏆❤️,"Èn èn èn Chang Awards xin được chính thức lên sóng 😜

--------------------

PRODUCTS I MENTIONED

♥  Fenty Beauty Foundation
http://go.magik.ly/ml/8dw5/

♥  Too Faced Hangover Primer
http://go.magik.ly/ml/6kj6/

♥ Too Faced Blush - Sparkling Bellini
http://go.magik.ly/ml/933d/

♥ Morphe 9N The Naturally Blushed Palette
http://go.magik.ly/ml/8dw7/

♥ Physicians Formula Butter Bronzer
http://go.magik.ly/ml/60rs/


♥ The Face Shop Ink Graffiti Eyeliner

♥ Benefit They’re Real Mascara
http://go.magik.ly/ml/933b/

♥ Innisfree Skinny Microcara
http://go.magik.ly/ml/933c/

♥ Too Faced Just Peachy Velvet Matte
http://go.magik.ly/ml/8dw9/

♥ Stila Glitter & Glow Liquid Eye Shadow
http://go.magik.ly/ml/8dwe/

♥ Laura Mercier Translucent Loose Setting Powder
http://go.magik.ly/ml/8dwf/

♥ Tatcha Dewy Mist
http://go.magik.ly/ml/9335/  

♥ Versace Bright Crystal
http://go.magik.ly/ml/9337/

♥ The Saem Color Master Shadow Palette - 04 Warm Orange
http://en.koreadepart.com/item/1511853236/the-saem-color-master-shadow-palette-04-warm-orange

--------------------

∞ WHAT I'M WEARING ∞
♥ Top: Tinfour
♥ Eyes: Stella Contact Lens
♥  Máy uốn tóc NuMe Wand
http://go.magik.ly/ml/6ak6/

--------------------

∞ OTHER LINKS & DISCOUNT CODES ∞
♥ Hãng mỹ phẩm của Chang
http://www.ofelia.vn
http://www.ofeliacosmetics.com (nếu bạn ở nước ngoài)

♥ Get Cash Back with Ebates:
http://www.ebates.com/rf.do?referrerid=eSbPEoZJ5Yh0O%2BdbHEaflA%3D%3D&eeid=28187

♥ 20% Off your first purchase at Memebox USA:
http://share.memebox.com/x/WnEPli

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Blog: http://www.changmakeup.com
FB: http://www.facebook.com/changmakeup
Instagram: http://instagram.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-01-21 12:00:00+00:00,27.53,628392,19241,1372,20613,Sunday,12,1,2018,Changmakeup
64,ZhOCIJFx0i0,BẠN GHÉT GÌ Ở BẢN THÂN? MY PERFECT IMPERFECTIONS TAG ❤️,"Đầu năm chúng mình cùng ngồi xuống và có 1 #girltalk với nhau nhé ☺️ Nếu bạn đã xem xong video thì hãy cho C biết 3 điều bạn thích và chưa hài lòng về bản thân nhé, NHỚ ĐÓ!!! 

--------------------

∞ WHAT I'M WEARING ∞
♥ Top: LIIQ Rush 
♥ Eyes: Doll Eyes
♥  Máy uốn tóc NuMe Wand
http://go.magik.ly/ml/6ak6/

--------------------

∞ OTHER LINKS & DISCOUNT CODES ∞
♥ Hãng mỹ phẩm của Chang
http://www.ofelia.vn
http://www.ofeliacosmetics.com (nếu bạn ở nước ngoài)

♥ Get Cash Back with Ebates:
http://www.ebates.com/rf.do?referrerid=eSbPEoZJ5Yh0O%2BdbHEaflA%3D%3D&eeid=28187

♥ 20% Off your first purchase at Memebox USA:
http://share.memebox.com/x/WnEPli

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Blog: http://www.changmakeup.com
FB: http://www.facebook.com/changmakeup
Instagram: http://instagram.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.",2018-01-06 12:00:01+00:00,16.07,276057,18026,2332,20358,Saturday,12,1,2018,Changmakeup
65,X9sUeql8q0A,"NẾU MÌNH LÀM ĐƯỢC, BẠN CŨNG LÀM ĐƯỢC! (WITH CC ENGSUB)","Đây là video đầu tiên mà C có sự hỗ trợ, can thiệp của cả 1 ekip hùng hậu như vậy. Các anh, chị đã giúp mình quay và dựng video này để mình có cơ hội được chia sẻ với mọi người kĩ hơn về những gì xảy ra ""sau cánh gà"" cũng như những thông điệp mà mình luôn muốn truyền tải tới các bạn trẻ, các bạn subbie luôn theo dõi và yêu thương mình trong suốt thời gian qua.

Lần đầu tiên được đề cử tại Wechoice hạng mục ""Người truyền cảm hứng"", đây là một niềm tự hào vô cùng lớn của Chang. Bản thân mình nhận thấy mình vẫn còn phải học nhiều điều lắm, nên việc được đề cử thôi cũng đã là một thành tựu mà mình rất biết ơn rồi. 

Mình hi vọng video này sẽ không khiến mọi người cảm thấy mình đang cố khoe điều gì, mà trên hết, là một sự chia sẻ chân thành. Nếu như bạn có đang cảm thấy chông chênh, vô định, mất phương hướng, ít nhất mình hi vọng có thể mang tới bạn chút động lực để đi tiếp ☺️Cảm ơn mọi người nhiều, mãi yêu các bạn ❤️ Chang sẽ cố gắng nhiều hơn nữa!!!

Hãy truy cập Wechoice.vn để bình chọn cho Chang, cũng như những nhân vật mà bạn yêu thích nhất nhé 😄

http://wechoice.vn/de-cu/top-10-nhan-vattruyen-cam-hung-2017-1/changmakeup-3905.htm

-------------

Em xin gửi lời cảm ơn chân thành nhất tới các anh, chị:

Đạo Diễn: Lê Minh Hoàng
Biên tập: Đỗ Hoa Trà, Bùi Hoàng Long
D.O.P: Phát Lâm 
Đồ Họa: Khôi Phạm, Nguyễn Minh Thùy
Quay Phim: Nguyễn Thanh Trí
Dựng phim: Phạm Hoàng Tú
Sản Xuất: Phạm Bình Liên
Chỉnh Màu: Nguyễn Thanh Trí
Hậu kỳ âm thanh: Lê Anh Tú",2017-12-23 13:00:05+00:00,6.08,568935,33403,1576,34979,Saturday,13,12,2017,Changmakeup
66,_ZUQOogYYCs,CHANG & CHERI HYERI DỄ THƯƠNG KHÁM PHÁ THE FACE SHOP STORE 👯😜,"Hi mọi người, video này C cùng Hyeri sẽ dẫn mọi người đi tham quan store của THE FACE SHOP tại Việt Nam nhé 😁 Nếu mọi người thấy Hyeri trên video dễ thương thì ở ngoài còn hơn thế x10000 lần kekeee. Hyeri nói Tiếng Việt siêu siêu siêu dã man!!! Gặp được một Youtuber nhí nhố và thích cười giống C thật là thích 😄

Hyeri's Channel:
https://www.youtube.com/channel/UCD3CYe6XKcgYPyAALLh0oRg

--------------------

∞ PRODUCTS WE TRIED OUT AND MENTIONED ∞

♥ Yehwadam White Ginseng Collagen Pearl
♥ Natural Sun Eco Ice Puff Sun
♥ Rice Water Bright Light Cleansing Oil
♥ Inkgel Pencil Eyeliner
♥ Smart Papaya Peeling
♥ Matte Lip Tint

--------------------

∞ WHAT I'M WEARING ∞
♥ Top: MARC
♥ Eyes:  HoneyColor
♥  Máy uốn tóc NuMe Wand
http://go.magik.ly/ml/6ak6/

--------------------

∞ OTHER LINKS & DISCOUNT CODES ∞
♥ Hãng mỹ phẩm của Chang
http://www.ofelia.vn
http://www.ofeliacosmetics.com (nếu bạn ở nước ngoài)

♥ Get Cash Back with Ebates:
http://www.ebates.com/rf.do?referrerid=eSbPEoZJ5Yh0O%2BdbHEaflA%3D%3D&eeid=28187

♥ 20% Off your first purchase at Memebox USA:
http://share.memebox.com/x/WnEPli

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Blog: http://www.changmakeup.com
FB: http://www.facebook.com/changmakeup
Instagram: http://instagram.com/changmakeup

--------------------

∞ FAQ ∞
♥ What camera are you using?
Canon 70D (tutorial + swatch)
http://bit.ly/1nVh0Y2

Canon G7X (vlog)
http://go.magik.ly/ml/5wji/

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
Thanks THE FACE SHOP for letting us meet each other for the very first time and have sooooo much fun!",2017-12-14 11:00:02+00:00,12.27,479169,17381,544,17925,Thursday,11,12,2017,Changmakeup
